"","stationid","lat","lon","source"
"9937","CA_0003273",49.49008179,-97.48166656,"gsim"
"9938","CA_0003274",49.2694397,-97.9777832,"gsim"
"9939","CA_0003275",49.28194046,-97.87082672,"gsim"
"9940","CA_0003276",49.36539078,-98.34559631,"gsim"
"9941","CA_0003277",49.45743942,-97.47686005,"gsim"
"9942","CA_0003278",49.5759697,-97.8001709,"gsim"
"9943","CA_0003279",49.68000031,-97.43205261,"gsim"
"9944","CA_0003280",49.69403076,-97.26307678,"gsim"
"9945","CA_0003281",49.65000153,-97.3833313,"gsim"
"9946","CA_0003282",49.8116684,-97.77722168,"gsim"
"9947","CA_0003283",49.81232834,-97.98249817,"gsim"
"9948","CA_0003284",49.7983284,-98.00556183,"gsim"
"9949","CA_0003285",49.8868103,-97.76725006,"gsim"
"9950","CA_0003286",49.65888977,-97.28888702,"gsim"
"9951","CA_0003287",49.62055969,-97.37555695,"gsim"
"9952","CA_0003288",49.66667175,-96.65000153,"gsim"
"9953","CA_0003289",49.6763916,-96.68332672,"gsim"
"9954","CA_0003290",49.77082825,-96.93611145,"gsim"
"9955","CA_0003291",49.64371872,-96.60900116,"gsim"
"9956","CA_0003292",49.65277863,-96.65277863,"gsim"
"9957","CA_0003293",49.77233124,-96.95800018,"gsim"
"9958","CA_0003294",50.14028168,-96.83000183,"gsim"
"9959","CA_0003295",50.14564133,-96.8651123,"gsim"
"9960","CA_0003296",50.02000046,-96.77306366,"gsim"
"9961","CA_0003297",49.8861084,-96.74056244,"gsim"
"9962","CA_0003298",50.32722092,-97.04416656,"gsim"
"9963","CA_0003299",50.44778061,-97.16555786,"gsim"
"9964","CA_0003300",50.10778046,-96.93167114,"gsim"
"9965","CA_0003301",50.22222137,-96.72499847,"gsim"
"9966","CA_0003302",50.2305603,-96.72499847,"gsim"
"9967","CA_0003303",50.08332825,-96.92778015,"gsim"
"9968","CA_0003304",50.19504929,-96.71382904,"gsim"
"9969","CA_0003305",49.99438858,-97.10135651,"gsim"
"9970","CA_0003306",49.90002823,-96.740448,"gsim"
"9971","CA_0003307",49.90002823,-96.74044037,"gsim"
"9972","CA_0003308",49.95072937,-97.09722137,"gsim"
"9973","CA_0003309",48.49443817,-92.6444397,"gsim"
"9974","CA_0003310",48.38256073,-92.17630768,"gsim"
"9975","CA_0003311",48.08256149,-91.65116882,"gsim"
"9976","CA_0003312",48.75,-92.19999695,"gsim"
"9977","CA_0003313",48.97499847,-93.34166718,"gsim"
"9978","CA_0003314",48.85832977,-93.57499695,"gsim"
"9979","CA_0003315",48.74443817,-92.28472137,"gsim"
"9980","CA_0003316",48.85021973,-92.72383118,"gsim"
"9981","CA_0003317",48.56861115,-92.52416992,"gsim"
"9982","CA_0003318",48.75196838,-91.58408356,"gsim"
"9983","CA_0003319",48.95082855,-91.71221924,"gsim"
"9984","CA_0003320",48.94055939,-91.69833374,"gsim"
"9985","CA_0003321",48.92499924,-91.66221619,"gsim"
"9986","CA_0003322",48.8944397,-91.66750336,"gsim"
"9987","CA_0003323",48.62083054,-93.625,"gsim"
"9988","CA_0003324",48.6875,-93.98332977,"gsim"
"9989","CA_0003325",48.75278091,-94.23332977,"gsim"
"9990","CA_0003326",48.59027863,-93.6727829,"gsim"
"9991","CA_0003327",48.63447189,-93.9133606,"gsim"
"9992","CA_0003328",48.60852814,-93.40344238,"gsim"
"9993","CA_0003329",48.67844009,-93.66522217,"gsim"
"9994","CA_0003330",48.79801941,-94.18451691,"gsim"
"9995","CA_0003331",49.66944122,-93.76249695,"gsim"
"9996","CA_0003332",49.64778137,-93.72611237,"gsim"
"9997","CA_0003333",49.65694046,-93.83889008,"gsim"
"9998","CA_0003334",49.65639114,-93.73249817,"gsim"
"9999","CA_0003335",49.65972137,-93.74388885,"gsim"
"10000","CA_0003336",49.6658287,-93.7277832,"gsim"
"10001","CA_0003337",49.65777969,-93.72666931,"gsim"
"10002","CA_0003338",49.66027832,-93.71333313,"gsim"
"10003","CA_0003339",49.66249847,-93.70832825,"gsim"
"10004","CA_0003340",49.44166946,-93.98332977,"gsim"
"10005","CA_0003341",49.65832901,-93.73972321,"gsim"
"10006","CA_0003342",49.66778183,-93.71888733,"gsim"
"10007","CA_0003343",49.67499924,-93.75138855,"gsim"
"10008","CA_0003344",49.64332962,-93.7277832,"gsim"
"10009","CA_0003345",49.76388931,-94.55832672,"gsim"
"10010","CA_0003346",49.76388931,-94.55555725,"gsim"
"10011","CA_0003347",49.76153183,-94.56185913,"gsim"
"10012","CA_0003348",49.7725296,-94.50308228,"gsim"
"10013","CA_0003349",49.77082825,-94.55000305,"gsim"
"10014","CA_0003350",50.1166687,-94.87082672,"gsim"
"10015","CA_0003351",49.77196884,-94.52446747,"gsim"
"10016","CA_0003352",49.78461075,-94.5131073,"gsim"
"10017","CA_0003353",49.77708054,-94.52410889,"gsim"
"10018","CA_0003354",50.12083054,-96.0111084,"gsim"
"10019","CA_0003355",50.43888855,-95.97499847,"gsim"
"10020","CA_0003356",50.16249847,-95.86805725,"gsim"
"10021","CA_0003357",50.21224976,-95.09200287,"gsim"
"10022","CA_0003358",50.22499847,-95.5708313,"gsim"
"10023","CA_0003359",50.3666687,-95.33889008,"gsim"
"10024","CA_0003360",50.25111008,-95.8861084,"gsim"
"10025","CA_0003361",50.25,-95.88166809,"gsim"
"10026","CA_0003362",50.24443817,-95.88166809,"gsim"
"10027","CA_0003363",50.39805984,-95.9972229,"gsim"
"10028","CA_0003364",50.56750107,-96.17749786,"gsim"
"10029","CA_0003365",50.03491974,-95.50666809,"gsim"
"10030","CA_0003366",49.92832947,-95.54444122,"gsim"
"10031","CA_0003367",49.78749847,-95.96666718,"gsim"
"10032","CA_0003368",49.93878174,-95.95683289,"gsim"
"10033","CA_0003369",49.28055954,-95.61110687,"gsim"
"10034","CA_0003370",49.67972183,-95.78916931,"gsim"
"10035","CA_0003371",50.46281052,-95.41425323,"gsim"
"10036","CA_0003372",50.0708313,-91.94444275,"gsim"
"10037","CA_0003373",49.8733902,-91.45992279,"gsim"
"10038","CA_0003374",50.16727829,-91.5407486,"gsim"
"10039","CA_0003375",49.8861084,-90.93055725,"gsim"
"10040","CA_0003376",50.86943817,-91.45832825,"gsim"
"10041","CA_0003377",50.6333313,-93.16667175,"gsim"
"10042","CA_0003378",50.87380981,-93.48477936,"gsim"
"10043","CA_0003379",50.90560913,-93.09191895,"gsim"
"10044","CA_0003380",51.20040131,-93.70844269,"gsim"
"10045","CA_0003381",50.25416946,-93.91667175,"gsim"
"10046","CA_0003382",49.96250153,-93.40416718,"gsim"
"10047","CA_0003383",49.78889084,-93.19444275,"gsim"
"10048","CA_0003384",49.95782852,-93.40052795,"gsim"
"10049","CA_0003385",49.6875,-93.6902771,"gsim"
"10050","CA_0003386",49.81388855,-92.87638855,"gsim"
"10051","CA_0003387",49.65832901,-93.6333313,"gsim"
"10052","CA_0003388",49.70832825,-93.69999695,"gsim"
"10053","CA_0003389",49.72082901,-93.6333313,"gsim"
"10054","CA_0003390",49.68888855,-93.73750305,"gsim"
"10055","CA_0003391",49.82917023,-92.87082672,"gsim"
"10056","CA_0003392",49.69889069,-93.71389008,"gsim"
"10057","CA_0003393",49.69250107,-93.71111298,"gsim"
"10058","CA_0003394",49.6875,-93.71389008,"gsim"
"10059","CA_0003395",49.67972183,-93.75778198,"gsim"
"10060","CA_0003396",49.67277908,-93.76667023,"gsim"
"10061","CA_0003397",49.70832825,-93.67971802,"gsim"
"10062","CA_0003398",49.74583054,-93.79167175,"gsim"
"10063","CA_0003399",49.67583084,-93.79250336,"gsim"
"10064","CA_0003400",50.26667023,-94.97083282,"gsim"
"10065","CA_0003401",50.6333313,-93.20832825,"gsim"
"10066","CA_0003402",50.58361053,-93.45417023,"gsim"
"10067","CA_0003403",50.50756073,-93.25858307,"gsim"
"10068","CA_0003404",50.35224915,-94.46640778,"gsim"
"10069","CA_0003405",50.67699814,-93.97019196,"gsim"
"10070","CA_0003406",51.10128021,-96.28302765,"gsim"
"10071","CA_0003407",50.86167145,-96.2527771,"gsim"
"10072","CA_0003408",51.70341873,-96.60453033,"gsim"
"10073","CA_0003409",51.80982971,-93.52121735,"gsim"
"10074","CA_0003410",52.04999924,-95.46666718,"gsim"
"10075","CA_0003411",52.20278168,-96.1027832,"gsim"
"10076","CA_0003412",52.03028107,-96.39360809,"gsim"
"10077","CA_0003413",52.77777863,-96.7527771,"gsim"
"10078","CA_0003414",50.05083084,-96.4458313,"gsim"
"10079","CA_0003415",50.0901413,-96.42832947,"gsim"
"10080","CA_0003416",49.88528061,-96.36582947,"gsim"
"10081","CA_0003417",49.76610947,-96.35722351,"gsim"
"10082","CA_0003418",50.58055878,-97.04444122,"gsim"
"10083","CA_0003419",50.74610901,-97.31832886,"gsim"
"10084","CA_0003420",50.70306015,-97.01750183,"gsim"
"10085","CA_0003421",50.96472168,-97.03746796,"gsim"
"10086","CA_0003422",51.35617065,-97.51222229,"gsim"
"10087","CA_0003423",51.21522141,-97.53381348,"gsim"
"10088","CA_0003424",51.18592072,-97.70142365,"gsim"
"10089","CA_0003425",54.78889084,-99.96943665,"gsim"
"10090","CA_0003426",55.74061966,-97.00517273,"gsim"
"10091","CA_0003427",55.46389008,-99.09999847,"gsim"
"10092","CA_0003428",55.49662018,-99.22088623,"gsim"
"10093","CA_0003429",55.93111038,-98.88639069,"gsim"
"10094","CA_0003430",55.74216843,-97.89566803,"gsim"
"10095","CA_0003431",55.48984909,-98.19207764,"gsim"
"10096","CA_0003432",55.99525833,-97.35762024,"gsim"
"10097","CA_0003433",55.90850067,-98.49192047,"gsim"
"10098","CA_0003434",53.82221985,-97.77500153,"gsim"
"10099","CA_0003435",54.24417114,-97.59082794,"gsim"
"10100","CA_0003436",54.49805832,-98.04805756,"gsim"
"10101","CA_0003437",54.3861084,-98.1333313,"gsim"
"10102","CA_0003438",54.42499924,-98.05000305,"gsim"
"10103","CA_0003439",54.26667023,-98.28333282,"gsim"
"10104","CA_0003440",54.77500153,-97.93055725,"gsim"
"10105","CA_0003441",55.22333145,-97.21833038,"gsim"
"10106","CA_0003442",56.03889084,-96.52500153,"gsim"
"10107","CA_0003443",56.34156036,-94.69664764,"gsim"
"10108","CA_0003444",56.38027954,-94.63388824,"gsim"
"10109","CA_0003445",56.39749908,-94.36943817,"gsim"
"10110","CA_0003446",56.51258087,-94.21617126,"gsim"
"10111","CA_0003447",56.67694092,-93.64111328,"gsim"
"10112","CA_0003448",57.02305984,-93.45305634,"gsim"
"10113","CA_0003449",54.43605042,-111.3674469,"gsim"
"10114","CA_0003450",54.47454071,-112.0143509,"gsim"
"10115","CA_0003451",54.35583115,-111.1394424,"gsim"
"10116","CA_0003452",54.35417175,-111.1444397,"gsim"
"10117","CA_0003453",54.46749115,-111.1875916,"gsim"
"10118","CA_0003454",54.71279907,-111.0022736,"gsim"
"10119","CA_0003455",54.53889084,-111.2277832,"gsim"
"10120","CA_0003456",54.4419899,-110.6866989,"gsim"
"10121","CA_0003457",54.32389069,-110.9627838,"gsim"
"10122","CA_0003458",54.44971848,-110.9369431,"gsim"
"10123","CA_0003459",54.52360916,-110.3280563,"gsim"
"10124","CA_0003460",54.29639053,-108.6044388,"gsim"
"10125","CA_0003461",54.20000076,-108.7833328,"gsim"
"10126","CA_0003462",54.22499847,-108.375,"gsim"
"10127","CA_0003463",54.03610992,-108.8249969,"gsim"
"10128","CA_0003464",54.05805969,-108.8519363,"gsim"
"10129","CA_0003465",54.35515976,-110.2172775,"gsim"
"10130","CA_0003466",54.14722061,-108.8055573,"gsim"
"10131","CA_0003467",54.16527939,-108.5772171,"gsim"
"10132","CA_0003468",54.07778168,-109.1999969,"gsim"
"10133","CA_0003469",54.1361084,-108.3944397,"gsim"
"10134","CA_0003470",53.95278168,-107.9749985,"gsim"
"10135","CA_0003471",54.22917175,-110.3291702,"gsim"
"10136","CA_0003472",53.35472107,-107.4669418,"gsim"
"10137","CA_0003473",54.56602097,-109.8424301,"gsim"
"10138","CA_0003474",54.41278076,-108.5891724,"gsim"
"10139","CA_0003475",54.4458313,-109.2225037,"gsim"
"10140","CA_0003476",54.65000153,-107.8555603,"gsim"
"10141","CA_0003477",54.68611145,-110.0263901,"gsim"
"10142","CA_0003478",54.81917191,-107.8105621,"gsim"
"10143","CA_0003479",54.93069077,-107.7440567,"gsim"
"10144","CA_0003480",55.71443939,-109.3968124,"gsim"
"10145","CA_0003481",55.96110916,-107.4388885,"gsim"
"10146","CA_0003482",55.92316818,-107.7257233,"gsim"
"10147","CA_0003483",54.91833115,-108.0536118,"gsim"
"10148","CA_0003484",55.39683151,-108.0188293,"gsim"
"10149","CA_0003485",56.09167099,-107.5916672,"gsim"
"10150","CA_0003486",56.24522018,-106.5633621,"gsim"
"10151","CA_0003487",55.09444046,-105.3627777,"gsim"
"10152","CA_0003488",54.71389008,-105.6966705,"gsim"
"10153","CA_0003489",53.89556122,-106.1555634,"gsim"
"10154","CA_0003490",55.35226059,-104.5017776,"gsim"
"10155","CA_0003491",55.16333008,-106.2069397,"gsim"
"10156","CA_0003492",55.41667175,-104.5597229,"gsim"
"10157","CA_0003493",55.64768982,-104.7360001,"gsim"
"10158","CA_0003494",55.45278168,-103.4444427,"gsim"
"10159","CA_0003495",55.82500076,-105.7555618,"gsim"
"10160","CA_0003496",58.00431061,-101.3955002,"gsim"
"10161","CA_0003497",57.5841713,-104.1853638,"gsim"
"10162","CA_0003498",57.4785614,-104.9876938,"gsim"
"10163","CA_0003499",56.23332977,-103.1500015,"gsim"
"10164","CA_0003500",57.7694397,-102.7305603,"gsim"
"10165","CA_0003501",57.08932877,-103.7095032,"gsim"
"10166","CA_0003502",55.61528015,-103.1750031,"gsim"
"10167","CA_0003503",56.19332886,-103.1595001,"gsim"
"10168","CA_0003504",55.60778046,-103.1722183,"gsim"
"10169","CA_0003505",55.52492142,-102.3161087,"gsim"
"10170","CA_0003506",56.1476593,-100.4593277,"gsim"
"10171","CA_0003507",56.11193848,-102.5097198,"gsim"
"10172","CA_0003508",56.05443954,-101.8583298,"gsim"
"10173","CA_0003509",55.63777924,-102.2174988,"gsim"
"10174","CA_0003510",55.57527924,-102.8299713,"gsim"
"10175","CA_0003511",56.76388931,-99.97360992,"gsim"
"10176","CA_0003512",56.46821976,-100.0360184,"gsim"
"10177","CA_0003513",56.22861099,-101.0033264,"gsim"
"10178","CA_0003514",56.67350006,-99.04425049,"gsim"
"10179","CA_0003515",56.77500153,-99.11805725,"gsim"
"10180","CA_0003516",57.30205917,-97.52494049,"gsim"
"10181","CA_0003517",57.23888016,-96.83245087,"gsim"
"10182","CA_0003518",57.65327835,-95.66385651,"gsim"
"10183","CA_0003519",56.95291901,-95.73925018,"gsim"
"10184","CA_0003520",58.11862183,-94.62245178,"gsim"
"10185","CA_0003521",58.01353073,-94.19805908,"gsim"
"10186","CA_0003522",58.14305878,-98.2277832,"gsim"
"10187","CA_0003523",58.84444046,-98.28888702,"gsim"
"10188","CA_0003524",58.89128876,-96.27668762,"gsim"
"10189","CA_0003525",60.78652954,-98.77693939,"gsim"
"10190","CA_0003526",61.25167084,-98.47556305,"gsim"
"10191","CA_0003527",61.1333313,-97.12805939,"gsim"
"10192","CA_0003528",61.00444031,-97.02806091,"gsim"
"10193","CA_0003529",63.59111023,-105.1544418,"gsim"
"10194","CA_0003530",64.53038788,-101.3623276,"gsim"
"10195","CA_0003531",64.34443665,-99.78943634,"gsim"
"10196","CA_0003532",64.23242188,-99.47608185,"gsim"
"10197","CA_0003533",61.2536087,-100.9738922,"gsim"
"10198","CA_0003534",63.65258026,-95.85211182,"gsim"
"10199","CA_0003535",63.79943848,-97.43138885,"gsim"
"10200","CA_0003536",62.63555908,-98.52278137,"gsim"
"10201","CA_0003537",64.26167297,-96.31472015,"gsim"
"10202","CA_0003538",64.40693665,-96.41027832,"gsim"
"10203","CA_0003539",64.31582642,-95.97306061,"gsim"
"10204","CA_0003540",64.30222321,-95.75861359,"gsim"
"10205","CA_0003541",64.77828217,-97.05386353,"gsim"
"10206","CA_0003542",64.21333313,-96.58721924,"gsim"
"10207","CA_0003543",64.31417084,-93.90972137,"gsim"
"10208","CA_0003544",62.47166824,-95.05278015,"gsim"
"10209","CA_0003545",62.86027908,-92.41555786,"gsim"
"10210","CA_0003546",64.29416656,-90.44805908,"gsim"
"10211","CA_0003547",63.64582825,-90.70278168,"gsim"
"10212","CA_0003548",63.69443893,-90.67500305,"gsim"
"10213","CA_0003549",63.66527939,-90.66667175,"gsim"
"10214","CA_0003550",63.70056152,-90.62000275,"gsim"
"10215","CA_0003551",66.04222107,-91.83444214,"gsim"
"10216","CA_0003552",65.93457794,-91.06655884,"gsim"
"10217","CA_0003553",64.1286087,-83.43778229,"gsim"
"10218","CA_0003554",71.22958374,-79.43177795,"gsim"
"10219","CA_0003555",71.14411163,-79.37960815,"gsim"
"10220","CA_0003556",70.15596771,-76.7097168,"gsim"
"10221","CA_0003557",70.46217346,-77.3758316,"gsim"
"10222","CA_0003558",52.86412048,-118.1071701,"gsim"
"10223","CA_0003559",52.91019058,-118.0587006,"gsim"
"10224","CA_0003560",53.14028168,-117.9794388,"gsim"
"10225","CA_0003561",52.93082809,-118.0261078,"gsim"
"10226","CA_0003562",52.21627045,-117.2320938,"gsim"
"10227","CA_0003563",53.20972061,-117.8472214,"gsim"
"10228","CA_0003564",52.72472,-117.9247208,"gsim"
"10229","CA_0003565",53.17778015,-117.8313904,"gsim"
"10230","CA_0003566",53.15777969,-118.0327835,"gsim"
"10231","CA_0003567",53.52328873,-117.9469299,"gsim"
"10232","CA_0003568",53.71667099,-118.2666702,"gsim"
"10233","CA_0003569",53.76667023,-118.3666687,"gsim"
"10234","CA_0003570",53.77693939,-118.3675003,"gsim"
"10235","CA_0003571",53.78277969,-118.4519424,"gsim"
"10236","CA_0003572",53.70417023,-118.2797165,"gsim"
"10237","CA_0003573",54.01327133,-116.9633789,"gsim"
"10238","CA_0003574",53.67866135,-118.2411575,"gsim"
"10239","CA_0003575",53.37694168,-117.6949997,"gsim"
"10240","CA_0003576",53.4242897,-117.5694199,"gsim"
"10241","CA_0003577",53.40222168,-117.5074997,"gsim"
"10242","CA_0003578",53.38056183,-117.5374985,"gsim"
"10243","CA_0003579",53.48611069,-117.6513901,"gsim"
"10244","CA_0003580",53.53332901,-117.6833267,"gsim"
"10245","CA_0003581",53.39056015,-117.4863892,"gsim"
"10246","CA_0003582",53.69805908,-117.5633316,"gsim"
"10247","CA_0003583",53.68416977,-117.5633316,"gsim"
"10248","CA_0003584",53.62166977,-117.523613,"gsim"
"10249","CA_0003585",54.20753098,-116.0632095,"gsim"
"10250","CA_0003586",53.91527939,-116.7222214,"gsim"
"10251","CA_0003587",53.90610886,-116.7622223,"gsim"
"10252","CA_0003588",53.45000076,-116.6166687,"gsim"
"10253","CA_0003589",53.47018051,-116.6314926,"gsim"
"10254","CA_0003590",53.15745926,-117.2608871,"gsim"
"10255","CA_0003591",53.15555954,-117.2433319,"gsim"
"10256","CA_0003592",53.15277863,-117.2319412,"gsim"
"10257","CA_0003593",53.34999847,-117.4000015,"gsim"
"10258","CA_0003594",53.31666946,-117.4000015,"gsim"
"10259","CA_0003595",53.56652069,-116.7033081,"gsim"
"10260","CA_0003596",53.30527878,-117.3011093,"gsim"
"10261","CA_0003597",53.3088913,-117.2844391,"gsim"
"10262","CA_0003598",53.07942963,-117.1980591,"gsim"
"10263","CA_0003599",53.37591934,-116.8061981,"gsim"
"10264","CA_0003600",53.25188828,-117.3565903,"gsim"
"10265","CA_0003601",53.23611069,-116.5655594,"gsim"
"10266","CA_0003602",53.25222015,-117.3583298,"gsim"
"10267","CA_0003603",53.23556137,-116.5652771,"gsim"
"10268","CA_0003604",53.22193909,-116.9677811,"gsim"
"10269","CA_0003605",52.98332977,-117.3444366,"gsim"
"10270","CA_0003606",53.65417099,-116.2805634,"gsim"
"10271","CA_0003607",53.59999847,-116.3333282,"gsim"
"10272","CA_0003608",53.59835052,-116.271843,"gsim"
"10273","CA_0003609",54.01245117,-115.8397293,"gsim"
"10274","CA_0003610",53.81193924,-116.7477798,"gsim"
"10275","CA_0003611",53.83332825,-116.6816711,"gsim"
"10276","CA_0003612",53.69704819,-116.1620178,"gsim"
"10277","CA_0003613",54.03253174,-115.8423309,"gsim"
"10278","CA_0003614",54.3649292,-114.9048233,"gsim"
"10279","CA_0003615",54.22766876,-115.332489,"gsim"
"10280","CA_0003616",54.2014389,-115.7789383,"gsim"
"10281","CA_0003617",53.12820053,-115.3266068,"gsim"
"10282","CA_0003618",53.13830185,-115.4889069,"gsim"
"10283","CA_0003619",52.99988174,-116.6560135,"gsim"
"10284","CA_0003620",53.6108284,-115.0108337,"gsim"
"10285","CA_0003621",53.60419083,-115.0047379,"gsim"
"10286","CA_0003622",53.61249924,-115.1055603,"gsim"
"10287","CA_0003623",53.89567184,-115.0419312,"gsim"
"10288","CA_0003624",53.94799042,-115.0235901,"gsim"
"10289","CA_0003625",54.11262131,-114.4003525,"gsim"
"10290","CA_0003626",54.02305984,-114.9441681,"gsim"
"10291","CA_0003627",54.04806137,-115.0419388,"gsim"
"10292","CA_0003628",53.8593483,-115.3638763,"gsim"
"10293","CA_0003629",53.87371063,-114.6711884,"gsim"
"10294","CA_0003630",54.07221985,-114.9013901,"gsim"
"10295","CA_0003631",54.3555603,-114.0111084,"gsim"
"10296","CA_0003632",54.45029068,-113.9933167,"gsim"
"10297","CA_0003633",54.19194031,-113.92556,"gsim"
"10298","CA_0003634",54.31388855,-114.2011108,"gsim"
"10299","CA_0003635",54.30820084,-113.8488998,"gsim"
"10300","CA_0003636",54.22468185,-113.925148,"gsim"
"10301","CA_0003637",54.72203064,-113.2879562,"gsim"
"10302","CA_0003638",54.72518158,-113.5861435,"gsim"
"10303","CA_0003639",54.29315186,-113.4634628,"gsim"
"10304","CA_0003640",55.41770172,-116.3401566,"gsim"
"10305","CA_0003641",55.44821167,-116.4926376,"gsim"
"10306","CA_0003642",55.53472137,-116.4827805,"gsim"
"10307","CA_0003643",55.43333054,-116.2833328,"gsim"
"10308","CA_0003644",55.60820007,-116.1027374,"gsim"
"10309","CA_0003645",55.81917191,-116.3897171,"gsim"
"10310","CA_0003646",55.57978058,-116.295639,"gsim"
"10311","CA_0003647",55.4160614,-114.8142929,"gsim"
"10312","CA_0003648",55.39944077,-116.1275024,"gsim"
"10313","CA_0003649",55.34664917,-115.7965622,"gsim"
"10314","CA_0003650",55.31554031,-115.4171677,"gsim"
"10315","CA_0003651",54.80263138,-115.4700089,"gsim"
"10316","CA_0003652",55.21805954,-115.3344421,"gsim"
"10317","CA_0003653",55.30487061,-114.7562103,"gsim"
"10318","CA_0003654",55.27777863,-114.4083328,"gsim"
"10319","CA_0003655",55.26667023,-114.3138885,"gsim"
"10320","CA_0003656",55.27500153,-114.4097214,"gsim"
"10321","CA_0003657",55.15747833,-114.2390976,"gsim"
"10322","CA_0003658",55.29417038,-114.5905609,"gsim"
"10323","CA_0003659",55.25547028,-114.2307892,"gsim"
"10324","CA_0003660",55.2707901,-114.7752228,"gsim"
"10325","CA_0003661",55.31990051,-114.0553131,"gsim"
"10326","CA_0003662",54.75556183,-112.8730621,"gsim"
"10327","CA_0003663",54.58734894,-112.9066925,"gsim"
"10328","CA_0003664",54.82036972,-112.7775269,"gsim"
"10329","CA_0003665",55.19947815,-112.4673691,"gsim"
"10330","CA_0003666",54.65248871,-113.0793076,"gsim"
"10331","CA_0003667",55.00971985,-111.711113,"gsim"
"10332","CA_0003668",54.93611145,-112.5027771,"gsim"
"10333","CA_0003669",55.17238998,-111.7247696,"gsim"
